Date,Open,High,Low,Close,Volume
2002-06-30,24.7425,25.3795,23.8177,25.3163,377263934.0185
2002-07-31,25.222,25.4291,18.4036,22.7401,677711723.54403
2002-08-31,21.8046,23.3479,19.9966,21.9329,411331804.37782
2002-09-30,21.19,22.1508,19.2916,19.7331,380871469.84342
2002-10-31,19.9091,22.5787,19.8148,20.8243,524797601.48832
2002-11-30,20.9089,22.1771,20.412,21.5293,353334789.83613
2002-12-31,21.7433,22.4095,21.0976,21.614,394792644.81694
2003-01-31,21.6509,22.64,19.5337,21.1287,431382017.11692
2003-02-28,21.1355,21.7131,19.9966,21.048,355225544.31468
2003-03-31,21.2784,22.3978,20.5597,21.6217,437132137.10245
2003-04-30,21.8046,22.2753,21.1599,21.7764,364654816.09969
2003-05-31,21.8513,22.7479,21.6431,22.5155,390589610.65202
2003-06-30,22.5972,23.7865,22.2188,22.2188,387927518.38985
2003-07-31,22.2413,22.5155,21.5964,22.0127,420035632.16036
2003-08-31,22.005,23.3479,21.7268,23.3275,343419274.50908
2003-09-30,23.38,23.8177,22.4854,22.64,362111186.80024
2003-10-31,22.8422,24.0861,22.3512,22.6283,412698643.58626
2003-11-30,22.8422,22.8821,21.6829,22.3978,362530687.34291
2003-12-31,22.5787,25.4457,22.4095,25.3668,416419016.70451
2004-01-31,25.3795,25.8405,24.7561,25.2365,385541669.01444
